time,wx,wy,wz
18.410388231277466,0.18,1.37,-0.08
18.420640230178833,0.0,1.52,-0.07
18.43036913871765,-0.12,1.08,-0.06
18.449077129364014,-0.24,0.26,0.04
18.451789140701294,-0.3,-0.54,0.22
18.459936141967773,-0.3,-0.82,0.31
18.469943046569824,-0.29,-0.48,0.25
18.4801242351532,-0.31,0.14,0.17
18.489742279052734,-0.33,0.52,0.15
18.49958324432373,-0.33,0.4,0.2
18.51107406616211,-0.32,-0.02,0.29
18.519623279571533,-0.27,-0.35,0.36
18.529391288757324,-0.15,-0.29,0.42
18.53964328765869,-0.04,0.17,0.43
18.559693336486816,0.2,0.88,0.02
18.561514139175415,0.2,0.88,0.02
18.569327354431152,0.25,0.65,-0.17
18.579111099243164,0.23,0.09,-0.35
18.58918523788452,0.2,-0.55,-0.45
18.598971128463745,0.18,-0.96,-0.39
18.609042167663574,0.17,-0.98,-0.35
18.61903429031372,0.18,-0.67,-0.35
18.628896236419678,0.17,-0.34,-0.29
18.639888286590576,0.12,-0.21,-0.15
18.658692121505737,0.08,-0.4,0.16
18.66103506088257,0.08,-0.4,0.16
18.668259143829346,0.07,-0.34,0.31
18.67826223373413,0.07,-0.08,0.45
18.688324213027954,0.11,0.27,0.5
18.69825029373169,0.18,0.49,0.48
18.70811700820923,0.25,0.47,0.42
18.718062162399292,0.29,0.23,0.31
18.7279851436615,0.29,-0.06,0.17
18.738173007965088,0.28,-0.26,0.02
18.75867509841919,0.36,-0.13,-0.22
18.760605335235596,0.36,-0.13,-0.22
18.767670154571533,0.38,0.01,-0.32
18.777738094329834,0.36,-0.03,-0.36
18.78786611557007,0.27,-0.29,-0.36
18.79747724533081,0.16,-0.64,-0.32
18.807597160339355,0.09,-0.84,-0.27
18.817528247833252,0.07,-0.75,-0.2
18.8273983001709,0.13,-0.4,-0.13
18.837483167648315,0.19,0.08,-0.07
18.858882188796997,0.2,0.53,0.02
18.85984230041504,0.2,0.53,0.02
18.866756200790405,0.11,0.35,0.08
18.877284049987793,0.03,0.09,0.1
18.886734008789062,-0.0,-0.14,0.07
18.89665722846985,-0.0,-0.26,0.02
18.90674614906311,0.03,-0.22,-0.04
18.916592121124268,0.07,0.0,-0.1
18.9267361164093,0.11,0.35,-0.19
18.936787128448486,0.15,0.69,-0.36
18.955984115600586,0.04,0.45,-0.63
18.958348274230957,0.04,0.45,-0.63
18.966358184814453,-0.03,-0.21,-0.69
18.976367235183716,-0.07,-0.81,-0.69
18.986164093017578,-0.1,-0.9,-0.64
18.99607014656067,-0.09,-0.49,-0.67
19.00599217414856,-0.04,0.15,-0.76
19.01686716079712,-0.09,0.59,-0.84
19.025846004486084,-0.25,0.5,-0.82
19.035909175872803,-0.36,-0.05,-0.74
19.054296016693115,-0.43,-0.68,-0.6
19.05615234375,-0.48,-1.07,-0.47
19.065406322479248,-0.49,-1.04,-0.35
19.07557201385498,-0.52,-0.55,-0.23
19.085524082183838,-0.55,0.22,-0.17
19.095227241516113,-0.55,0.91,-0.18
19.105152130126953,-0.55,1.17,-0.25
19.115217208862305,-0.58,0.91,-0.31
19.125314235687256,-0.63,0.31,-0.35
19.135294198989868,-0.68,-0.25,-0.4
19.154816150665283,-0.74,-0.24,-0.54
19.157219171524048,-0.74,-0.24,-0.54
19.164595127105713,-0.73,0.06,-0.63
19.174830198287964,-0.77,0.24,-0.71
19.184694290161133,-0.8,0.14,-0.78
19.194958209991455,-0.78,-0.11,-0.82
19.20460820198059,-0.75,-0.28,-0.84
19.21434211730957,-0.73,-0.26,-0.84
19.22454023361206,-0.76,-0.11,-0.81
19.23448419570923,-0.89,0.14,-0.78
19.253754138946533,-1.13,0.31,-0.79
19.256392002105713,-1.13,0.31,-0.79
19.264028072357178,-1.15,0.15,-0.8
19.27407217025757,-1.12,-0.19,-0.8
19.284155130386353,-1.06,-0.5,-0.79
19.293989181518555,-1.0,-0.59,-0.77
19.303731203079224,-1.0,-0.46,-0.72
19.31373405456543,-1.01,-0.17,-0.6
19.323683261871338,-1.06,0.04,-0.45
19.333583116531372,-1.01,0.09,-0.38
19.344285011291504,-0.89,0.04,-0.4
19.361765146255493,-0.73,-0.11,-0.43
19.364464282989502,-0.51,-0.33,-0.44
19.373608112335205,-0.26,-0.52,-0.44
19.38317108154297,0.02,-0.62,-0.37
19.39327120780945,0.33,-0.64,-0.21
19.403030157089233,0.59,-0.6,0.01
19.413036346435547,0.72,-0.47,0.25
19.42312002182007,0.73,-0.24,0.43
19.43282127380371,0.74,0.07,0.59
19.443539142608643,0.85,0.36,0.74
19.460952281951904,1.01,0.51,0.84
19.463070154190063,1.2,0.51,0.9
19.472581148147583,1.25,0.33,0.89
19.482422351837158,1.16,0.16,0.84
19.49258518218994,0.94,0.17,0.85
19.50236415863037,0.82,0.23,0.9
19.512493133544922,0.94,0.25,0.93
19.52219319343567,1.15,0.13,0.95
19.531955242156982,1.33,-0.17,0.97
19.54225730895996,1.38,-0.63,0.97
19.562000274658203,1.26,-1.01,1.11
19.563799142837524,1.26,-1.01,1.11
19.571823120117188,1.19,-0.86,1.25
19.581749200820923,1.14,-0.55,1.25
19.591829299926758,0.99,-0.05,1.12
19.601866245269775,0.86,0.5,0.98
19.611635208129883,0.89,0.84,0.94
19.62152123451233,0.99,0.97,1.02
19.631571292877197,0.98,0.85,1.11
19.64280605316162,0.84,0.49,1.12
19.661715030670166,0.69,-0.38,0.87
19.663328170776367,0.69,-0.38,0.87
19.671253204345703,0.7,-0.48,0.56
19.68091320991516,0.7,-0.28,0.36
19.691291332244873,0.64,0.09,0.44
19.700884342193604,0.61,0.48,0.55
19.71080207824707,0.63,0.76,0.53
19.720815181732178,0.56,0.8,0.42
19.730650186538696,0.44,0.47,0.27
19.742201328277588,0.27,-0.07,0.18
19.758978128433228,0.07,-0.59,0.2
19.760813236236572,-0.12,-0.89,0.31
19.770241260528564,-0.27,-0.87,0.46
19.780461311340332,-0.34,-0.56,0.56
19.790292263031006,-0.32,0.01,0.52
19.800198078155518,-0.23,0.6,0.37
19.81024718284607,-0.09,1.04,0.2
19.819972038269043,-0.01,1.1,0.1
19.829986095428467,0.05,0.81,-0.03
19.84079933166504,0.1,0.42,-0.19
19.858123302459717,0.1,0.2,-0.3
19.859766006469727,0.08,0.11,-0.37
19.869877338409424,0.08,-0.06,-0.41
19.879547119140625,0.06,-0.35,-0.38
19.889479160308838,-0.01,-0.62,-0.32
19.899514198303223,-0.05,-0.75,-0.27
19.909446239471436,-0.04,-0.55,-0.23
19.919254302978516,-0.05,-0.01,-0.18
19.929278135299683,-0.06,0.62,-0.2
19.939271211624146,-0.06,1.0,-0.28
19.958335161209106,-0.13,0.95,-0.27
19.960710048675537,-0.26,0.54,-0.18
19.969067096710205,-0.37,0.01,-0.1
19.978782176971436,-0.45,-0.34,-0.07
19.988912105560303,-0.46,-0.3,-0.06
19.998634338378906,-0.42,0.02,-0.07
20.008535146713257,-0.42,0.35,-0.07
20.01870322227478,-0.49,0.36,-0.07
20.028704166412354,-0.57,0.04,-0.01
20.038687229156494,-0.59,-0.33,0.1
20.059189319610596,-0.44,-0.18,0.3
20.060733318328857,-0.44,-0.18,0.3
20.068353176116943,-0.37,0.23,0.28
20.07815408706665,-0.26,0.47,0.24
20.088449001312256,-0.14,0.39,0.2
20.0979323387146,-0.07,0.08,0.18
20.107985019683838,-0.01,-0.15,0.14
20.1181001663208,0.06,-0.07,0.04
20.127987146377563,0.14,0.22,-0.08
20.138148307800293,0.17,0.47,-0.2
20.149007320404053,0.11,0.48,-0.33
20.1687171459198,0.09,-0.39,-0.38
20.170562267303467,0.09,-0.39,-0.38
20.177462100982666,0.06,-0.89,-0.33
20.187519073486328,0.02,-1.15,-0.24
20.197177171707153,0.01,-1.08,-0.12
20.207308292388916,0.03,-0.7,-0.01
20.217066287994385,0.03,-0.15,0.07
20.227115154266357,0.03,0.28,0.15
20.237187147140503,0.05,0.42,0.23
20.248279094696045,0.06,0.34,0.31
20.267441272735596,0.05,0.09,0.39
20.269270181655884,0.05,0.09,0.39
20.276511192321777,0.04,0.17,0.37
20.28685712814331,-0.01,0.26,0.26
20.29647731781006,-0.07,0.17,0.17
20.30658531188965,-0.08,-0.15,0.1
20.316400051116943,-0.05,-0.47,0.09
20.32635521888733,-0.01,-0.52,0.11
20.336499214172363,0.08,-0.23,0.07
20.348661184310913,0.19,0.24,-0.02
20.36617612838745,0.23,0.57,-0.14
20.368272304534912,0.23,0.57,-0.14
20.375843048095703,0.2,0.26,-0.21
20.386054039001465,0.16,-0.18,-0.28
20.395658016204834,0.14,-0.5,-0.37
20.405875205993652,0.19,-0.46,-0.41
20.415645122528076,0.26,-0.01,-0.44
20.4256591796875,0.34,0.61,-0.53
20.43574023246765,0.33,0.95,-0.62
20.445887088775635,0.21,0.69,-0.66
20.46529221534729,-0.06,-0.95,-0.57
20.468038082122803,-0.06,-0.95,-0.57
20.475115299224854,-0.18,-1.55,-0.42
20.48549509048462,-0.26,-1.65,-0.26
20.49504327774048,-0.31,-1.26,-0.12
20.505141258239746,-0.34,-0.6,-0.03
20.514913082122803,-0.35,0.12,0.04
20.52491807937622,-0.35,0.65,0.13
20.53505802154541,-0.34,0.89,0.18
20.5452082157135,-0.31,0.94,0.13
20.56312131881714,-0.26,0.89,0.03
20.565555095672607,-0.27,0.77,-0.11
20.574634075164795,-0.33,0.53,-0.27
20.584607124328613,-0.42,0.22,-0.44
20.594318151474,-0.47,-0.06,-0.61
20.604427337646484,-0.48,-0.23,-0.76
20.614163160324097,-0.49,-0.3,-0.86
20.62440299987793,-0.52,-0.32,-0.91
20.634111166000366,-0.57,-0.28,-0.94
20.646530151367188,-0.64,-0.24,-0.93
20.66325807571411,-0.7,-0.29,-0.86
20.665935039520264,-0.76,-0.38,-0.74
20.67383122444153,-0.83,-0.42,-0.66
20.68385934829712,-0.88,-0.35,-0.62
20.693636178970337,-0.93,-0.16,-0.6
20.703700065612793,-0.97,0.1,-0.59
20.71359634399414,-0.97,0.33,-0.62
20.723738193511963,-0.99,0.49,-0.66
20.73343801498413,-1.04,0.54,-0.7
20.744494199752808,-1.1,0.41,-0.75
20.76349925994873,-1.21,-0.16,-0.91
20.765369176864624,-1.21,-0.16,-0.91
20.773064136505127,-1.26,-0.34,-1.02
20.783091068267822,-1.31,-0.26,-1.11
20.79291009902954,-1.33,-0.06,-1.17
20.803160190582275,-1.3,0.09,-1.2
20.812631130218506,-1.22,0.04,-1.2
20.82277822494507,-1.09,-0.2,-1.17
20.83260416984558,-0.94,-0.46,-1.1
20.842685222625732,-0.8,-0.62,-0.92
20.86084222793579,-0.66,-0.7,-0.68
20.863529205322266,-0.47,-0.69,-0.41
20.87218713760376,-0.28,-0.58,-0.17
20.882294178009033,-0.09,-0.38,0.05
20.89271116256714,0.1,-0.15,0.25
20.902212142944336,0.3,0.08,0.41
20.912002086639404,0.5,0.28,0.52
20.92206335067749,0.66,0.42,0.59
20.93179225921631,0.8,0.47,0.62
20.94233226776123,0.93,0.41,0.64
20.95289421081543,1.13,0.26,0.66
20.97237515449524,1.43,-0.04,0.64
20.97393822669983,1.43,-0.04,0.64
20.98153519630432,1.45,-0.14,0.66
20.991435050964355,1.5,-0.23,0.72
21.001588344573975,1.61,-0.35,0.77
21.011304140090942,1.67,-0.45,0.82
21.02130126953125,1.56,-0.49,0.92
21.0313401222229,1.3,-0.48,1.05
21.041258335113525,1.19,-0.34,1.16
21.052096128463745,1.21,-0.08,1.21
21.069839000701904,1.34,0.27,1.21
21.07229518890381,1.38,0.59,1.16
21.080862045288086,1.16,0.79,1.13
21.090656280517578,0.84,0.78,1.17
21.10081911087036,0.72,0.56,1.22
21.11055016517639,0.8,0.24,1.21
21.12090015411377,0.95,-0.08,1.13
21.130356311798096,1.02,-0.21,1.03
21.140496253967285,0.92,-0.02,1.02
21.150580167770386,0.78,0.33,1.0
21.170400142669678,0.73,0.61,0.6
21.17197608947754,0.73,0.61,0.6
21.17997121810913,0.63,0.37,0.37
21.19014310836792,0.44,-0.11,0.34
21.200111150741577,0.28,-0.6,0.52
21.210089206695557,0.18,-0.78,0.73
21.219876289367676,0.09,-0.56,0.8
21.229695320129395,0.11,-0.12,0.67
21.23994016647339,0.1,0.39,0.49
21.249775171279907,0.02,0.74,0.43
21.26936626434326,-0.07,0.44,0.48
21.27182102203369,-0.07,0.44,0.48
21.279364109039307,-0.07,0.16,0.45
21.289437294006348,-0.1,0.06,0.38
21.299580097198486,-0.05,0.21,0.29
21.30913209915161,0.04,0.54,0.12
21.319143295288086,0.13,0.79,-0.11
21.329140186309814,0.16,0.73,-0.33
21.339433193206787,0.12,0.33,-0.44
21.349069118499756,0.06,-0.19,-0.45
21.36864709854126,0.1,-0.51,-0.48
21.37125015258789,0.1,-0.51,-0.48
21.37860631942749,0.13,-0.27,-0.52
21.388657093048096,0.12,0.02,-0.47
21.398396015167236,0.06,0.19,-0.44
21.4084792137146,-0.04,0.14,-0.42
21.418447017669678,-0.11,-0.12,-0.34
21.428503036499023,-0.17,-0.37,-0.17
21.438446044921875,-0.27,-0.43,0.05
21.449172019958496,-0.31,-0.23,0.22
21.46741533279419,-0.29,0.24,0.33
21.470166206359863,-0.24,0.76,0.4
21.477882146835327,-0.21,1.09,0.39
21.48771905899048,-0.21,1.06,0.32
21.49768614768982,-0.2,0.78,0.26
21.507829189300537,-0.16,0.44,0.17
21.517959117889404,-0.11,0.24,0.03
21.52746319770813,-0.06,0.25,-0.14
21.537612199783325,-0.01,0.32,-0.28
21.54739022254944,-0.02,0.27,-0.38
21.56569218635559,-0.08,-0.05,-0.4
21.568242073059082,-0.11,-0.55,-0.29
21.57702922821045,-0.13,-0.92,-0.18
21.587218284606934,-0.12,-0.95,-0.08
21.59706711769104,-0.1,-0.57,-0.0
21.607282161712646,-0.07,0.04,0.05
21.616944313049316,0.02,0.58,0.1
21.626784324645996,0.08,0.78,0.12
21.63689923286438,0.13,0.55,0.15
21.646794319152832,0.09,0.06,0.17
21.666336059570312,0.05,-0.55,0.07
21.668509006500244,0.05,-0.55,0.07
21.67740821838379,0.08,-0.24,0.02
21.68652105331421,0.1,0.16,-0.07
21.696507215499878,0.14,0.26,-0.1
21.70632314682007,0.1,-0.01,-0.05
21.716328144073486,-0.03,-0.47,-0.0
21.72598123550415,-0.13,-0.88,0.11
21.736191272735596,-0.17,-1.03,0.26
21.745832204818726,-0.18,-0.81,0.39
21.757381200790405,-0.16,-0.29,0.44
21.775987148284912,-0.1,0.51,0.41
21.7775661945343,-0.1,0.51,0.41
21.78581428527832,-0.07,0.45,0.39
21.795591354370117,-0.03,0.36,0.36
21.805581092834473,0.06,0.44,0.3
21.815574169158936,0.16,0.7,0.12
21.825345039367676,0.24,0.91,-0.11
21.835416316986084,0.26,0.84,-0.31
21.845176219940186,0.23,0.41,-0.49
21.856486320495605,0.2,-0.25,-0.63
21.87429904937744,0.16,-0.87,-0.69
21.877005100250244,0.1,-1.27,-0.71
21.88489532470703,0.09,-1.39,-0.65
21.894840240478516,0.11,-1.24,-0.54
21.904858112335205,0.14,-0.94,-0.43
21.914767265319824,0.11,-0.62,-0.29
21.924586296081543,0.06,-0.32,-0.11
21.934723138809204,0.02,-0.09,0.06
21.9444522857666,0.04,0.15,0.21
21.956136226654053,0.08,0.5,0.33
21.97303819656372,0.12,0.94,0.34
21.97501015663147,0.14,1.32,0.23
21.984260082244873,0.11,1.42,0.1
21.994193077087402,0.04,1.04,-0.01
22.004151344299316,-0.02,0.29,-0.12
22.013978004455566,-0.04,-0.46,-0.27
22.023865222930908,-0.02,-0.82,-0.43
22.03397011756897,0.03,-0.68,-0.56
22.043861150741577,0.05,-0.22,-0.68
22.054180145263672,0.03,0.22,-0.78
22.073885202407837,-0.08,0.07,-0.77
22.075521230697632,-0.08,0.07,-0.77
22.083348274230957,-0.19,-0.38,-0.68
22.09349012374878,-0.25,-0.77,-0.57
22.103307247161865,-0.25,-0.88,-0.45
22.11313819885254,-0.26,-0.65,-0.33
22.123241186141968,-0.31,-0.16,-0.23
22.133204221725464,-0.37,0.38,-0.17
22.14327621459961,-0.44,0.76,-0.17
22.153306007385254,-0.53,0.85,-0.19
22.172689199447632,-0.71,0.21,-0.25
22.1750431060791,-0.71,0.21,-0.25
22.182790279388428,-0.72,-0.11,-0.23
22.1925630569458,-0.72,-0.13,-0.21
22.2027530670166,-0.75,0.14,-0.24
22.21251916885376,-0.8,0.51,-0.33
22.222477197647095,-0.86,0.74,-0.47
22.232688188552856,-0.87,0.67,-0.61
22.24224328994751,-0.84,0.25,-0.72
22.252528190612793,-0.84,-0.3,-0.78
22.2712721824646,-0.89,-0.68,-0.79
22.27370834350586,-0.93,-0.71,-0.77
22.282167196273804,-0.95,-0.48,-0.78
22.29201602935791,-0.97,-0.18,-0.81
22.301876068115234,-0.97,0.05,-0.85
22.31163215637207,-0.97,0.15,-0.88
22.32199215888977,-0.94,0.19,-0.89
22.33183002471924,-0.97,0.24,-0.91
22.34147024154663,-1.07,0.27,-0.97
22.351887226104736,-1.13,0.16,-1.05
22.371485233306885,-1.11,-0.27,-1.07
22.37309217453003,-1.11,-0.27,-1.07
22.381286144256592,-1.18,-0.19,-1.1
22.39125633239746,-1.31,0.07,-1.11
22.4012291431427,-1.41,0.28,-1.14
22.411301136016846,-1.45,0.28,-1.19
22.421090126037598,-1.46,0.03,-1.3
22.431294202804565,-1.43,-0.23,-1.35
22.440986156463623,-1.38,-0.38,-1.31
22.45113229751587,-1.31,-0.37,-1.2
22.471498012542725,-1.11,-0.29,-0.77
22.47313618659973,-1.11,-0.29,-0.77
22.48059916496277,-0.96,-0.45,-0.52
22.49066400527954,-0.77,-0.49,-0.27
22.500943183898926,-0.6,-0.31,-0.02
22.51036500930786,-0.4,-0.01,0.17
22.520259141921997,-0.18,0.21,0.31
22.530529022216797,0.07,0.22,0.36
22.540338039398193,0.29,0.08,0.34
22.55059313774109,0.43,-0.02,0.33
22.561222076416016,0.48,-0.0,0.34
22.579944133758545,0.62,0.1,0.37
22.58195734024048,0.62,0.1,0.37
22.58994722366333,0.66,0.03,0.34
22.5997531414032,0.74,-0.1,0.33
22.609646320343018,0.83,-0.2,0.35
22.619640350341797,0.92,-0.14,0.4
22.629637241363525,0.97,0.01,0.49
22.639841079711914,1.05,0.11,0.57
22.649591207504272,1.15,0.05,0.63
22.660415172576904,1.22,-0.03,0.63
22.6803560256958,1.28,-0.15,0.66
22.68248414993286,1.28,-0.15,0.66
22.689069271087646,1.41,-0.16,0.74
22.69906711578369,1.54,-0.19,0.84
22.708887100219727,1.55,-0.14,0.94
22.71888017654419,1.41,-0.04,1.03
22.729234218597412,1.34,0.12,1.1
22.73897123336792,1.36,0.21,1.12
22.74888014793396,1.47,0.17,1.08
22.75878620147705,1.62,0.11,1.04
22.78008508682251,1.54,-0.17,1.1
22.781044006347656,1.54,-0.17,1.1
22.789303302764893,1.39,-0.35,1.25
22.798355102539062,1.24,-0.53,1.38
22.80823016166687,1.16,-0.46,1.42
22.818166255950928,1.11,-0.1,1.38
22.828022003173828,1.13,0.41,1.26
22.83801507949829,1.19,0.87,1.14
22.848071098327637,1.19,1.06,1.09
22.857927322387695,1.12,0.91,1.09
22.877305030822754,0.81,0.2,0.99
22.87998914718628,0.81,0.2,0.99
22.88767910003662,0.75,-0.07,0.9
22.897586345672607,0.79,-0.29,0.84
22.907653331756592,0.92,-0.57,0.79
22.917404174804688,0.89,-0.79,0.73
22.927359104156494,0.69,-0.82,0.67
22.93743920326233,0.53,-0.63,0.62
22.947264194488525,0.45,-0.16,0.6
22.95962119102478,0.4,0.35,0.64
22.976830005645752,0.29,0.39,0.86
22.97956418991089,0.29,0.39,0.86
22.986878156661987,0.24,0.05,0.88
22.99689817428589,0.26,-0.13,0.8
23.006877183914185,0.28,0.13,0.64
23.016659259796143,0.3,0.89,0.45
23.02662706375122,0.36,1.83,0.19
23.036853313446045,0.42,2.4,-0.18
23.046688079833984,0.45,2.16,-0.48
23.056600093841553,0.38,1.17,-0.59
23.076184272766113,0.18,-1.44,-0.49
23.07888412475586,0.18,-1.44,-0.49
23.08602809906006,0.19,-2.06,-0.49
23.096094131469727,0.16,-1.99,-0.61
23.106150150299072,0.14,-1.48,-0.71
23.11601734161377,0.01,-0.82,-0.67
23.12620520591736,-0.17,-0.34,-0.46
23.135822296142578,-0.31,-0.21,-0.12
23.145783185958862,-0.39,-0.33,0.26
23.155933141708374,-0.44,-0.49,0.62
23.17549705505371,-0.38,-0.05,1.08
23.177375316619873,-0.38,-0.05,1.08
23.185471057891846,-0.37,0.65,1.17
23.195385217666626,-0.31,1.39,1.12
23.20542311668396,-0.22,1.99,0.94
23.21538019180298,-0.22,2.35,0.74
23.225203037261963,-0.18,2.32,0.48
23.235167026519775,-0.16,1.84,0.16
23.245147228240967,-0.24,0.95,-0.12
23.25514507293701,-0.4,-0.16,-0.41
23.275103092193604,-0.49,-1.35,-0.55
23.276910305023193,-0.49,-1.35,-0.55
23.2848801612854,-0.46,-1.16,-0.6
23.294685125350952,-0.5,-0.77,-0.7
23.304940223693848,-0.5,-0.49,-0.71
23.314601182937622,-0.53,-0.38,-0.54
23.324438095092773,-0.55,-0.41,-0.24
23.334431171417236,-0.45,-0.39,0.05
23.344313144683838,-0.34,-0.14,0.16
23.354466199874878,-0.28,0.23,0.18
23.3644061088562,-0.18,0.49,0.22
23.385064125061035,0.08,0.41,0.25
23.38664412498474,0.08,0.41,0.25
23.39399003982544,0.18,0.23,0.2
23.404019117355347,0.33,0.12,0.08
23.413691997528076,0.43,0.1,-0.07
23.42371702194214,0.45,0.1,-0.2
23.433716297149658,0.41,0.05,-0.31
23.443791151046753,0.36,-0.04,-0.4
23.453460216522217,0.31,-0.23,-0.38
23.464250087738037,0.25,-0.51,-0.29
23.482015132904053,0.17,-0.79,-0.16
23.484150171279907,0.11,-0.9,-0.01
23.493183135986328,0.03,-0.69,0.13
23.503082275390625,0.04,-0.19,0.19
23.513142108917236,0.08,0.41,0.23
23.523027181625366,0.08,0.8,0.24
23.53307819366455,0.03,0.77,0.23
23.542808055877686,0.02,0.44,0.27
23.552905082702637,-0.01,0.04,0.27
23.562960147857666,-0.04,-0.22,0.16
23.582808017730713,-0.02,-0.17,-0.07
23.584662199020386,-0.02,-0.17,-0.07
23.592214107513428,0.0,-0.09,-0.15
23.60255527496338,-0.0,-0.13,-0.22
23.612362146377563,-0.01,-0.21,-0.26
23.622610092163086,-0.02,-0.24,-0.25
23.632206201553345,0.01,-0.1,-0.24
23.642137050628662,0.04,0.15,-0.28
23.652088165283203,0.05,0.38,-0.38
23.66318416595459,0.01,0.36,-0.45
23.682093143463135,-0.1,-0.21,-0.45
23.683998107910156,-0.1,-0.21,-0.45
23.691686153411865,-0.12,-0.35,-0.41
23.701805114746094,-0.14,-0.33,-0.4
23.711745262145996,-0.18,-0.25,-0.4
23.721607208251953,-0.21,-0.23,-0.4
23.73160219192505,-0.24,-0.28,-0.41
23.741448163986206,-0.25,-0.33,-0.42
23.75153112411499,-0.24,-0.29,-0.35
23.76144504547119,-0.25,-0.11,-0.25
23.782199144363403,-0.34,0.27,-0.19
23.784160137176514,-0.34,0.27,-0.19
23.790904998779297,-0.4,0.16,-0.23
23.801342010498047,-0.47,-0.11,-0.25
23.81087303161621,-0.49,-0.27,-0.24
23.820959091186523,-0.46,-0.18,-0.24
23.830742120742798,-0.42,0.12,-0.25
23.840766191482544,-0.41,0.42,-0.31
23.8504900932312,-0.41,0.51,-0.4
23.86078929901123,-0.42,0.33,-0.51
23.879472255706787,-0.41,-0.0,-0.6
23.882118225097656,-0.42,-0.25,-0.66
23.890467166900635,-0.44,-0.25,-0.71
23.900370121002197,-0.47,-0.14,-0.75
23.910075187683105,-0.53,-0.07,-0.76
23.920255184173584,-0.6,-0.16,-0.74
23.930070161819458,-0.64,-0.36,-0.7
23.939963340759277,-0.69,-0.49,-0.67
23.9499351978302,-0.71,-0.49,-0.62
23.95993423461914,-0.74,-0.38,-0.56
23.978668212890625,-0.8,-0.13,-0.47
23.9816792011261,-0.84,0.22,-0.43
23.989098072052002,-0.84,0.58,-0.47
23.999694347381592,-0.83,0.79,-0.58
24.009345054626465,-0.87,0.7,-0.7
24.019379138946533,-0.93,0.33,-0.79
24.029340267181396,-0.99,-0.08,-0.87
24.03921413421631,-1.04,-0.35,-0.96
24.04927635192871,-1.09,-0.44,-1.06
24.059155225753784,-1.12,-0.46,-1.15
24.077378273010254,-1.13,-0.4,-1.19
24.079869270324707,-1.11,-0.32,-1.19
24.088667154312134,-1.06,-0.27,-1.15
24.09897017478943,-0.98,-0.26,-1.05
24.108703136444092,-0.91,-0.24,-0.9
24.118757247924805,-0.81,-0.21,-0.73
24.128621101379395,-0.67,-0.18,-0.57
24.138456344604492,-0.49,-0.19,-0.43
24.148505210876465,-0.3,-0.18,-0.28
24.15877628326416,-0.13,-0.17,-0.13
24.16949224472046,0.07,-0.15,0.03
24.188655138015747,0.49,-0.14,0.33
24.190245151519775,0.49,-0.14,0.33
24.198071002960205,0.62,-0.15,0.46
24.20787525177002,0.71,-0.14,0.58
24.218055248260498,0.83,-0.13,0.71
24.227694034576416,1.02,-0.11,0.82
24.237823009490967,1.21,-0.11,0.9
24.247995138168335,1.38,-0.15,0.93
24.257586002349854,1.49,-0.14,0.92
24.268798351287842,1.53,-0.03,0.89
24.28734016418457,1.4,0.29,1.06
24.289761066436768,1.4,0.29,1.06
24.297468185424805,1.38,0.27,1.2
24.30721116065979,1.4,0.1,1.28
24.31736707687378,1.45,-0.1,1.29
24.327022075653076,1.5,-0.29,1.24
24.337157249450684,1.53,-0.4,1.2
24.347050189971924,1.48,-0.43,1.22
24.357133150100708,1.28,-0.27,1.28
24.367115020751953,1.05,0.07,1.36
24.38730812072754,1.03,0.74,1.17
24.388912200927734,1.03,0.74,1.17
24.396597146987915,1.03,0.9,0.96
24.40650701522827,0.93,0.73,0.85
24.416499137878418,0.75,0.27,0.92
24.426337242126465,0.62,-0.28,1.1
24.436485290527344,0.55,-0.62,1.24
24.44630718231201,0.58,-0.62,1.18
24.45621109008789,0.66,-0.28,0.91
24.467806339263916,0.63,0.3,0.64
24.48451805114746,0.49,0.79,0.61
24.48637819290161,0.38,0.95,0.74
24.495935201644897,0.34,0.81,0.83
24.505765199661255,0.31,0.48,0.83
24.51606321334839,0.32,0.1,0.75
24.525471210479736,0.32,-0.09,0.66
24.53573226928711,0.23,0.04,0.56
24.545547008514404,0.14,0.27,0.45
24.55551314353943,0.16,0.45,0.26
24.565646171569824,0.25,0.59,0.14
24.584675312042236,0.25,0.64,0.07
24.586661338806152,0.25,0.49,-0.04
24.59524416923523,0.21,0.2,-0.11
24.60537314414978,0.1,-0.1,-0.16
24.61520528793335,0.01,-0.32,-0.21
24.62486505508423,-0.02,-0.34,-0.26
24.634873151779175,-0.02,-0.15,-0.31
24.644790172576904,-0.05,0.1,-0.34
24.654932022094727,-0.11,0.26,-0.35
24.664841175079346,-0.15,0.24,-0.3
24.68504023551941,-0.23,0.0,-0.18
24.686602115631104,-0.23,0.0,-0.18
24.69460415840149,-0.27,-0.08,-0.15
24.704323291778564,-0.33,-0.05,-0.16
24.714356184005737,-0.35,0.06,-0.18
24.724244117736816,-0.33,0.18,-0.19
24.734268188476562,-0.3,0.3,-0.23
24.743961334228516,-0.3,0.33,-0.28
24.754070281982422,-0.33,0.25,-0.31
24.764215230941772,-0.39,0.06,-0.33
24.783628225326538,-0.42,-0.35,-0.25
24.785950183868408,-0.42,-0.35,-0.25
24.793379306793213,-0.42,-0.36,-0.19
24.803689002990723,-0.45,-0.22,-0.16
24.813650131225586,-0.44,-0.01,-0.07
24.823443174362183,-0.41,0.17,0.08
24.83351230621338,-0.41,0.21,0.17
